Date,Product_ID,Product_Name,Category,Quantity_Sold,Wholesale_Price,Retail_Price,Revenue,Profit
16-12-2023,6,Graphic T-shirt,T-shirts,19,150,199,3781,931
16-12-2023,7,Running jacket,Activewear,13,420,499,6487,1027
16-12-2023,8,Belt,Accessories,18,110,159,2862,882
16-12-2023,9,Watch,Accessories,11,380,419,4609,429
16-12-2023,10,Sneakers,Footwear,28,350,449,12572,2772
17-12-2023,1,Polo shirt,Shirts,10,300,399,3990,990
17-12-2023,2,Jeans,Pants,16,600,699,11184,1584
17-12-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
17-12-2023,4,Tuxedo, Suits,12,560,669,8028,1308
17-12-2023,5,V-neck -Sweaters,Sweaters,29,420,489,14181,2001
17-12-2023,6,Graphic T-shirt,T-shirts,29,150,199,5771,1421
17-12-2023,7,Running jacket,Activewear,12,420,499,5988,948
17-12-2023,8,Belt,Accessories,12,110,159,1908,588
17-12-2023,9,Watch,Accessories,26,380,419,10894,1014
17-12-2023,10,Sneakers,Footwear,16,350,449,7184,1584
18-12-2023,1,Polo shirt,Shirts,23,300,399,9177,2277
18-12-2023,2,Jeans,Pants,26,600,699,18174,2574
18-12-2023,3,Denim jacket,Outerwear,27,700,749,20223,1323
18-12-2023,4,Tuxedo, Suits,22,560,669,14718,2398
18-12-2023,5,V-neck -Sweaters,Sweaters,29,420,489,14181,2001
18-12-2023,6,Graphic T-shirt,T-shirts,29,150,199,5771,1421
18-12-2023,7,Running jacket,Activewear,27,420,499,13473,2133
18-12-2023,8,Belt,Accessories,13,110,159,2067,637
18-12-2023,9,Watch,Accessories,10,380,419,4190,390
18-12-2023,10,Sneakers,Footwear,27,350,449,12123,2673
19-12-2023,1,Polo shirt,Shirts,10,300,399,3990,990
19-12-2023,2,Jeans,Pants,22,600,699,15378,2178
19-12-2023,3,Denim jacket,Outerwear,29,700,749,21721,1421
19-12-2023,4,Tuxedo, Suits,29,560,669,19401,3161
19-12-2023,5,V-neck -Sweaters,Sweaters,19,420,489,9291,1311
19-12-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
19-12-2023,7,Running jacket,Activewear,18,420,499,8982,1422
19-12-2023,8,Belt,Accessories,18,110,159,2862,882
19-12-2023,9,Watch,Accessories,14,380,419,5866,546
19-12-2023,10,Sneakers,Footwear,10,350,449,4490,990
20-12-2023,1,Polo shirt,Shirts,26,300,399,10374,2574
20-12-2023,2,Jeans,Pants,11,600,699,7689,1089
20-12-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
20-12-2023,4,Tuxedo, Suits,18,560,669,12042,1962
20-12-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
20-12-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
20-12-2023,7,Running jacket,Activewear,20,420,499,9980,1580
20-12-2023,8,Belt,Accessories,28,110,159,4452,1372
20-12-2023,9,Watch,Accessories,12,380,419,5028,468
20-12-2023,10,Sneakers,Footwear,21,350,449,9429,2079
21-12-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
21-12-2023,2,Jeans,Pants,28,600,699,19572,2772
21-12-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
21-12-2023,4,Tuxedo, Suits,16,560,669,10704,1744
21-12-2023,5,V-neck -Sweaters,Sweaters,24,420,489,11736,1656
21-12-2023,6,Graphic T-shirt,T-shirts,16,150,199,3184,784
21-12-2023,7,Running jacket,Activewear,17,420,499,8483,1343
21-12-2023,8,Belt,Accessories,14,110,159,2226,686
21-12-2023,9,Watch,Accessories,23,380,419,9637,897
21-12-2023,10,Sneakers,Footwear,13,350,449,5837,1287
22-12-2023,1,Polo shirt,Shirts,19,300,399,7581,1881
22-12-2023,2,Jeans,Pants,29,600,699,20271,2871
22-12-2023,3,Denim jacket,Outerwear,24,700,749,17976,1176
22-12-2023,4,Tuxedo, Suits,27,560,669,18063,2943
22-12-2023,5,V-neck -Sweaters,Sweaters,29,420,489,14181,2001
22-12-2023,6,Graphic T-shirt,T-shirts,22,150,199,4378,1078
22-12-2023,7,Running jacket,Activewear,17,420,499,8483,1343
22-12-2023,8,Belt,Accessories,18,110,159,2862,882
22-12-2023,9,Watch,Accessories,25,380,419,10475,975
22-12-2023,10,Sneakers,Footwear,28,350,449,12572,2772
23-12-2023,1,Polo shirt,Shirts,25,300,399,9975,2475
23-12-2023,2,Jeans,Pants,16,600,699,11184,1584
23-12-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
23-12-2023,4,Tuxedo, Suits,23,560,669,15387,2507
23-12-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
23-12-2023,6,Graphic T-shirt,T-shirts,24,150,199,4776,1176
23-12-2023,7,Running jacket,Activewear,12,420,499,5988,948
23-12-2023,8,Belt,Accessories,14,110,159,2226,686
23-12-2023,9,Watch,Accessories,10,380,419,4190,390
23-12-2023,10,Sneakers,Footwear,12,350,449,5388,1188
24-12-2023,1,Polo shirt,Shirts,24,300,399,9576,2376
24-12-2023,2,Jeans,Pants,17,600,699,11883,1683
24-12-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
24-12-2023,4,Tuxedo, Suits,11,560,669,7359,1199
24-12-2023,5,V-neck -Sweaters,Sweaters,19,420,489,9291,1311
24-12-2023,6,Graphic T-shirt,T-shirts,13,150,199,2587,637
24-12-2023,7,Running jacket,Activewear,12,420,499,5988,948
24-12-2023,8,Belt,Accessories,11,110,159,1749,539
24-12-2023,9,Watch,Accessories,26,380,419,10894,1014
24-12-2023,10,Sneakers,Footwear,29,350,449,13021,2871
25-12-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
25-12-2023,2,Jeans,Pants,14,600,699,9786,1386
25-12-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
25-12-2023,4,Tuxedo, Suits,15,560,669,10035,1635
25-12-2023,5,V-neck -Sweaters,Sweaters,14,420,489,6846,966
25-12-2023,6,Graphic T-shirt,T-shirts,19,150,199,3781,931
25-12-2023,7,Running jacket,Activewear,17,420,499,8483,1343
25-12-2023,8,Belt,Accessories,16,110,159,2544,784
25-12-2023,9,Watch,Accessories,16,380,419,6704,624
25-12-2023,10,Sneakers,Footwear,15,350,449,6735,1485
26-12-2023,1,Polo shirt,Shirts,29,300,399,11571,2871
26-12-2023,2,Jeans,Pants,12,600,699,8388,1188
26-12-2023,3,Denim jacket,Outerwear,28,700,749,20972,1372
26-12-2023,4,Tuxedo, Suits,24,560,669,16056,2616
26-12-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
26-12-2023,6,Graphic T-shirt,T-shirts,21,150,199,4179,1029
26-12-2023,7,Running jacket,Activewear,15,420,499,7485,1185
26-12-2023,8,Belt,Accessories,28,110,159,4452,1372
26-12-2023,9,Watch,Accessories,13,380,419,5447,507
26-12-2023,10,Sneakers,Footwear,24,350,449,10776,2376
27-12-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
27-12-2023,2,Jeans,Pants,14,600,699,9786,1386
27-12-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
27-12-2023,4,Tuxedo, Suits,27,560,669,18063,2943
27-12-2023,5,V-neck -Sweaters,Sweaters,14,420,489,6846,966
27-12-2023,6,Graphic T-shirt,T-shirts,25,150,199,4975,1225
27-12-2023,7,Running jacket,Activewear,28,420,499,13972,2212
27-12-2023,8,Belt,Accessories,23,110,159,3657,1127
27-12-2023,9,Watch,Accessories,25,380,419,10475,975
27-12-2023,10,Sneakers,Footwear,24,350,449,10776,2376
28-12-2023,1,Polo shirt,Shirts,13,300,399,5187,1287
28-12-2023,2,Jeans,Pants,16,600,699,11184,1584
28-12-2023,3,Denim jacket,Outerwear,25,700,749,18725,1225
28-12-2023,4,Tuxedo, Suits,17,560,669,11373,1853
28-12-2023,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
28-12-2023,6,Graphic T-shirt,T-shirts,25,150,199,4975,1225
28-12-2023,7,Running jacket,Activewear,19,420,499,9481,1501
28-12-2023,8,Belt,Accessories,19,110,159,3021,931
28-12-2023,9,Watch,Accessories,11,380,419,4609,429
28-12-2023,10,Sneakers,Footwear,18,350,449,8082,1782
29-12-2023,1,Polo shirt,Shirts,26,300,399,10374,2574
29-12-2023,2,Jeans,Pants,20,600,699,13980,1980
29-12-2023,3,Denim jacket,Outerwear,19,700,749,14231,931
29-12-2023,4,Tuxedo, Suits,26,560,669,17394,2834
29-12-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
29-12-2023,6,Graphic T-shirt,T-shirts,25,150,199,4975,1225
29-12-2023,7,Running jacket,Activewear,29,420,499,14471,2291
29-12-2023,8,Belt,Accessories,24,110,159,3816,1176
29-12-2023,9,Watch,Accessories,14,380,419,5866,546
29-12-2023,10,Sneakers,Footwear,15,350,449,6735,1485
30-12-2023,1,Polo shirt,Shirts,26,300,399,10374,2574
30-12-2023,2,Jeans,Pants,10,600,699,6990,990
30-12-2023,3,Denim jacket,Outerwear,28,700,749,20972,1372
30-12-2023,4,Tuxedo, Suits,13,560,669,8697,1417
30-12-2023,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
30-12-2023,6,Graphic T-shirt,T-shirts,18,150,199,3582,882
30-12-2023,7,Running jacket,Activewear,11,420,499,5489,869
30-12-2023,8,Belt,Accessories,17,110,159,2703,833
30-12-2023,9,Watch,Accessories,24,380,419,10056,936
30-12-2023,10,Sneakers,Footwear,16,350,449,7184,1584
31-12-2023,1,Polo shirt,Shirts,15,300,399,5985,1485
31-12-2023,2,Jeans,Pants,10,600,699,6990,990
31-12-2023,3,Denim jacket,Outerwear,24,700,749,17976,1176
31-12-2023,4,Tuxedo, Suits,16,560,669,10704,1744
31-12-2023,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
31-12-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
31-12-2023,7,Running jacket,Activewear,18,420,499,8982,1422
31-12-2023,8,Belt,Accessories,18,110,159,2862,882
31-12-2023,9,Watch,Accessories,22,380,419,9218,858
31-12-2023,10,Sneakers,Footwear,15,350,449,6735,1485
01-01-2024,1,Polo shirt,Shirts,15,300,399,5985,1485
01-01-2024,2,Jeans,Pants,29,600,699,20271,2871
01-01-2024,3,Denim jacket,Outerwear,29,700,749,21721,1421
01-01-2024,4,Tuxedo, Suits,12,560,669,8028,1308
01-01-2024,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
01-01-2024,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
01-01-2024,7,Running jacket,Activewear,21,420,499,10479,1659
01-01-2024,8,Belt,Accessories,25,110,159,3975,1225
01-01-2024,9,Watch,Accessories,24,380,419,10056,936
01-01-2024,10,Sneakers,Footwear,22,350,449,9878,2178
02-01-2024,1,Polo shirt,Shirts,10,300,399,3990,990
02-01-2024,2,Jeans,Pants,26,600,699,18174,2574
02-01-2024,3,Denim jacket,Outerwear,12,700,749,8988,588
02-01-2024,4,Tuxedo, Suits,24,560,669,16056,2616
02-01-2024,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
02-01-2024,6,Graphic T-shirt,T-shirts,13,150,199,2587,637
02-01-2024,7,Running jacket,Activewear,27,420,499,13473,2133
02-01-2024,8,Belt,Accessories,26,110,159,4134,1274
02-01-2024,9,Watch,Accessories,28,380,419,11732,1092
02-01-2024,10,Sneakers,Footwear,20,350,449,8980,1980
03-01-2024,1,Polo shirt,Shirts,29,300,399,11571,2871
03-01-2024,2,Jeans,Pants,12,600,699,8388,1188
03-01-2024,3,Denim jacket,Outerwear,17,700,749,12733,833
03-01-2024,4,Tuxedo, Suits,23,560,669,15387,2507
03-01-2024,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
03-01-2024,6,Graphic T-shirt,T-shirts,23,150,199,4577,1127
03-01-2024,7,Running jacket,Activewear,11,420,499,5489,869
03-01-2024,8,Belt,Accessories,13,110,159,2067,637
03-01-2024,9,Watch,Accessories,28,380,419,11732,1092
03-01-2024,10,Sneakers,Footwear,15,350,449,6735,1485
04-01-2024,1,Polo shirt,Shirts,10,300,399,3990,990
04-01-2024,2,Jeans,Pants,26,600,699,18174,2574
04-01-2024,3,Denim jacket,Outerwear,17,700,749,12733,833
04-01-2024,4,Tuxedo, Suits,28,560,669,18732,3052
04-01-2024,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
04-01-2024,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
04-01-2024,7,Running jacket,Activewear,25,420,499,12475,1975
04-01-2024,8,Belt,Accessories,15,110,159,2385,735
04-01-2024,9,Watch,Accessories,17,380,419,7123,663
04-01-2024,10,Sneakers,Footwear,22,350,449,9878,2178
05-01-2024,1,Polo shirt,Shirts,25,300,399,9975,2475
05-01-2024,2,Jeans,Pants,12,600,699,8388,1188
05-01-2024,3,Denim jacket,Outerwear,28,700,749,20972,1372
05-01-2024,4,Tuxedo, Suits,21,560,669,14049,2289
05-01-2024,5,V-neck -Sweaters,Sweaters,25,420,489,12225,1725
05-01-2024,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
05-01-2024,7,Running jacket,Activewear,19,420,499,9481,1501
05-01-2024,8,Belt,Accessories,29,110,159,4611,1421
05-01-2024,9,Watch,Accessories,13,380,419,5447,507
05-01-2024,10,Sneakers,Footwear,21,350,449,9429,2079
06-01-2024,1,Polo shirt,Shirts,11,300,399,4389,1089
06-01-2024,2,Jeans,Pants,28,600,699,19572,2772
06-01-2024,3,Denim jacket,Outerwear,14,700,749,10486,686
06-01-2024,4,Tuxedo, Suits,17,560,669,11373,1853
06-01-2024,5,V-neck -Sweaters,Sweaters,16,420,489,7824,1104
06-01-2024,6,Graphic T-shirt,T-shirts,23,150,199,4577,1127
06-01-2024,7,Running jacket,Activewear,12,420,499,5988,948
06-01-2024,8,Belt,Accessories,27,110,159,4293,1323
06-01-2024,9,Watch,Accessories,25,380,419,10475,975
06-01-2024,10,Sneakers,Footwear,28,350,449,12572,2772
07-01-2024,1,Polo shirt,Shirts,28,300,399,11172,2772
07-01-2024,2,Jeans,Pants,27,600,699,18873,2673
07-01-2024,3,Denim jacket,Outerwear,29,700,749,21721,1421
07-01-2024,4,Tuxedo, Suits,25,560,669,16725,2725
07-01-2024,5,V-neck -Sweaters,Sweaters,17,420,489,8313,1173
07-01-2024,6,Graphic T-shirt,T-shirts,10,150,199,1990,490
07-01-2024,7,Running jacket,Activewear,26,420,499,12974,2054
07-01-2024,8,Belt,Accessories,21,110,159,3339,1029
07-01-2024,9,Watch,Accessories,20,380,419,8380,780
07-01-2024,10,Sneakers,Footwear,14,350,449,6286,1386
08-01-2024,1,Polo shirt,Shirts,21,300,399,8379,2079
08-01-2024,2,Jeans,Pants,26,600,699,18174,2574
08-01-2024,3,Denim jacket,Outerwear,15,700,749,11235,735
08-01-2024,4,Tuxedo, Suits,10,560,669,6690,1090
08-01-2024,5,V-neck -Sweaters,Sweaters,14,420,489,6846,966
08-01-2024,6,Graphic T-shirt,T-shirts,23,150,199,4577,1127
08-01-2024,7,Running jacket,Activewear,14,420,499,6986,1106
08-01-2024,8,Belt,Accessories,10,110,159,1590,490
08-01-2024,9,Watch,Accessories,27,380,419,11313,1053
08-01-2024,10,Sneakers,Footwear,25,350,449,11225,2475
09-01-2024,1,Polo shirt,Shirts,18,300,399,7182,1782
09-01-2024,2,Jeans,Pants,28,600,699,19572,2772
09-01-2024,3,Denim jacket,Outerwear,14,700,749,10486,686
09-01-2024,4,Tuxedo, Suits,11,560,669,7359,1199
09-01-2024,5,V-neck -Sweaters,Sweaters,24,420,489,11736,1656
09-01-2024,6,Graphic T-shirt,T-shirts,16,150,199,3184,784
09-01-2024,7,Running jacket,Activewear,13,420,499,6487,1027
09-01-2024,8,Belt,Accessories,10,110,159,1590,490
09-01-2024,9,Watch,Accessories,22,380,419,9218,858
09-01-2024,10,Sneakers,Footwear,29,350,449,13021,2871
10-01-2024,1,Polo shirt,Shirts,16,300,399,6384,1584
10-01-2024,2,Jeans,Pants,24,600,699,16776,2376
10-01-2024,3,Denim jacket,Outerwear,23,700,749,17227,1127
10-01-2024,4,Tuxedo, Suits,28,560,669,18732,3052
10-01-2024,5,V-neck -Sweaters,Sweaters,29,420,489,14181,2001
10-01-2024,6,Graphic T-shirt,T-shirts,27,150,199,5373,1323
10-01-2024,7,Running jacket,Activewear,19,420,499,9481,1501
10-01-2024,8,Belt,Accessories,18,110,159,2862,882
10-01-2024,9,Watch,Accessories,17,380,419,7123,663
10-01-2024,10,Sneakers,Footwear,19,350,449,8531,1881
11-01-2024,1,Polo shirt,Shirts,26,300,399,10374,2574
11-01-2024,2,Jeans,Pants,11,600,699,7689,1089
11-01-2024,3,Denim jacket,Outerwear,15,700,749,11235,735
11-01-2024,4,Tuxedo, Suits,14,560,669,9366,1526
11-01-2024,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
11-01-2024,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
11-01-2024,7,Running jacket,Activewear,27,420,499,13473,2133
11-01-2024,8,Belt,Accessories,29,110,159,4611,1421
11-01-2024,9,Watch,Accessories,18,380,419,7542,702
11-01-2024,10,Sneakers,Footwear,26,350,449,11674,2574
12-01-2024,1,Polo shirt,Shirts,26,300,399,10374,2574
12-01-2024,2,Jeans,Pants,21,600,699,14679,2079
12-01-2024,3,Denim jacket,Outerwear,16,700,749,11984,784
12-01-2024,4,Tuxedo, Suits,12,560,669,8028,1308
12-01-2024,5,V-neck -Sweaters,Sweaters,19,420,489,9291,1311
12-01-2024,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
12-01-2024,7,Running jacket,Activewear,12,420,499,5988,948
12-01-2024,8,Belt,Accessories,25,110,159,3975,1225
12-01-2024,9,Watch,Accessories,11,380,419,4609,429
12-01-2024,10,Sneakers,Footwear,19,350,449,8531,1881
13-01-2024,1,Polo shirt,Shirts,15,300,399,5985,1485
13-01-2024,2,Jeans,Pants,20,600,699,13980,1980
13-01-2024,3,Denim jacket,Outerwear,16,700,749,11984,784
13-01-2024,4,Tuxedo, Suits,24,560,669,16056,2616
13-01-2024,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
13-01-2024,6,Graphic T-shirt,T-shirts,29,150,199,5771,1421
13-01-2024,7,Running jacket,Activewear,18,420,499,8982,1422
13-01-2024,8,Belt,Accessories,29,110,159,4611,1421
13-01-2024,9,Watch,Accessories,21,380,419,8799,819
13-01-2024,10,Sneakers,Footwear,28,350,449,12572,2772
14-01-2024,1,Polo shirt,Shirts,29,300,399,11571,2871
14-01-2024,2,Jeans,Pants,12,600,699,8388,1188
14-01-2024,3,Denim jacket,Outerwear,24,700,749,17976,1176
14-01-2024,4,Tuxedo, Suits,11,560,669,7359,1199
14-01-2024,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
14-01-2024,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
14-01-2024,7,Running jacket,Activewear,15,420,499,7485,1185
14-01-2024,8,Belt,Accessories,24,110,159,3816,1176
14-01-2024,9,Watch,Accessories,19,380,419,7961,741
14-01-2024,10,Sneakers,Footwear,18,350,449,8082,1782
15-01-2024,1,Polo shirt,Shirts,10,300,399,3990,990
15-01-2024,2,Jeans,Pants,25,600,699,17475,2475
15-01-2024,3,Denim jacket,Outerwear,15,700,749,11235,735
15-01-2024,4,Tuxedo, Suits,18,560,669,12042,1962
15-01-2024,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
15-01-2024,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
15-01-2024,7,Running jacket,Activewear,13,420,499,6487,1027
15-01-2024,8,Belt,Accessories,10,110,159,1590,490
15-01-2024,9,Watch,Accessories,28,380,419,11732,1092
15-01-2024,10,Sneakers,Footwear,19,350,449,8531,1881
16-01-2024,1,Polo shirt,Shirts,24,300,399,9576,2376
16-01-2024,2,Jeans,Pants,28,600,699,19572,2772
16-01-2024,3,Denim jacket,Outerwear,25,700,749,18725,1225
16-01-2024,4,Tuxedo, Suits,13,560,669,8697,1417
16-01-2024,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
16-01-2024,6,Graphic T-shirt,T-shirts,22,150,199,4378,1078
16-01-2024,7,Running jacket,Activewear,10,420,499,4990,790
16-01-2024,8,Belt,Accessories,26,110,159,4134,1274
16-01-2024,9,Watch,Accessories,22,380,419,9218,858
16-01-2024,10,Sneakers,Footwear,13,350,449,5837,1287
17-01-2024,1,Polo shirt,Shirts,16,300,399,6384,1584
17-01-2024,2,Jeans,Pants,26,600,699,18174,2574
17-01-2024,3,Denim jacket,Outerwear,18,700,749,13482,882
17-01-2024,4,Tuxedo, Suits,13,560,669,8697,1417
17-01-2024,5,V-neck -Sweaters,Sweaters,28,420,489,13692,1932
17-01-2024,6,Graphic T-shirt,T-shirts,10,150,199,1990,490
17-01-2024,7,Running jacket,Activewear,19,420,499,9481,1501
17-01-2024,8,Belt,Accessories,13,110,159,2067,637
17-01-2024,9,Watch,Accessories,18,380,419,7542,702
17-01-2024,10,Sneakers,Footwear,22,350,449,9878,2178
18-01-2024,1,Polo shirt,Shirts,23,300,399,9177,2277
18-01-2024,2,Jeans,Pants,19,600,699,13281,1881
18-01-2024,3,Denim jacket,Outerwear,15,700,749,11235,735
18-01-2024,4,Tuxedo, Suits,25,560,669,16725,2725
18-01-2024,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
18-01-2024,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
18-01-2024,7,Running jacket,Activewear,19,420,499,9481,1501
18-01-2024,8,Belt,Accessories,27,110,159,4293,1323
18-01-2024,9,Watch,Accessories,27,380,419,11313,1053
18-01-2024,10,Sneakers,Footwear,12,350,449,5388,1188
19-01-2024,1,Polo shirt,Shirts,29,300,399,11571,2871
19-01-2024,2,Jeans,Pants,24,600,699,16776,2376
19-01-2024,3,Denim jacket,Outerwear,24,700,749,17976,1176
19-01-2024,4,Tuxedo, Suits,13,560,669,8697,1417
19-01-2024,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
19-01-2024,6,Graphic T-shirt,T-shirts,28,150,199,5572,1372
19-01-2024,7,Running jacket,Activewear,26,420,499,12974,2054
19-01-2024,8,Belt,Accessories,20,110,159,3180,980
19-01-2024,9,Watch,Accessories,18,380,419,7542,702
19-01-2024,10,Sneakers,Footwear,19,350,449,8531,1881
20-01-2024,1,Polo shirt,Shirts,27,300,399,10773,2673
20-01-2024,2,Jeans,Pants,29,600,699,20271,2871
20-01-2024,3,Denim jacket,Outerwear,22,700,749,16478,1078
20-01-2024,4,Tuxedo, Suits,17,560,669,11373,1853
20-01-2024,5,V-neck -Sweaters,Sweaters,16,420,489,7824,1104
20-01-2024,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
20-01-2024,7,Running jacket,Activewear,24,420,499,11976,1896
20-01-2024,8,Belt,Accessories,29,110,159,4611,1421
20-01-2024,9,Watch,Accessories,24,380,419,10056,936
20-01-2024,10,Sneakers,Footwear,10,350,449,4490,990
21-01-2024,1,Polo shirt,Shirts,23,300,399,9177,2277
21-01-2024,2,Jeans,Pants,14,600,699,9786,1386
21-01-2024,3,Denim jacket,Outerwear,20,700,749,14980,980
21-01-2024,4,Tuxedo, Suits,25,560,669,16725,2725
21-01-2024,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
21-01-2024,6,Graphic T-shirt,T-shirts,17,150,199,3383,833
21-01-2024,7,Running jacket,Activewear,20,420,499,9980,1580
21-01-2024,8,Belt,Accessories,27,110,159,4293,1323
21-01-2024,9,Watch,Accessories,12,380,419,5028,468
21-01-2024,10,Sneakers,Footwear,10,350,449,4490,990
22-01-2024,1,Polo shirt,Shirts,20,300,399,7980,1980
22-01-2024,2,Jeans,Pants,25,600,699,17475,2475
22-01-2024,3,Denim jacket,Outerwear,27,700,749,20223,1323
22-01-2024,4,Tuxedo, Suits,25,560,669,16725,2725
22-01-2024,5,V-neck -Sweaters,Sweaters,19,420,489,9291,1311
22-01-2024,6,Graphic T-shirt,T-shirts,27,150,199,5373,1323
22-01-2024,7,Running jacket,Activewear,15,420,499,7485,1185
22-01-2024,8,Belt,Accessories,28,110,159,4452,1372
22-01-2024,9,Watch,Accessories,13,380,419,5447,507
22-01-2024,10,Sneakers,Footwear,22,350,449,9878,2178
23-01-2024,1,Polo shirt,Shirts,23,300,399,9177,2277
23-01-2024,2,Jeans,Pants,12,600,699,8388,1188
23-01-2024,3,Denim jacket,Outerwear,19,700,749,14231,931
23-01-2024,4,Tuxedo, Suits,15,560,669,10035,1635
23-01-2024,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
23-01-2024,6,Graphic T-shirt,T-shirts,23,150,199,4577,1127
23-01-2024,7,Running jacket,Activewear,17,420,499,8483,1343
23-01-2024,8,Belt,Accessories,28,110,159,4452,1372
23-01-2024,9,Watch,Accessories,23,380,419,9637,897
23-01-2024,10,Sneakers,Footwear,19,350,449,8531,1881
24-01-2024,1,Polo shirt,Shirts,26,300,399,10374,2574
24-01-2024,2,Jeans,Pants,18,600,699,12582,1782
24-01-2024,3,Denim jacket,Outerwear,15,700,749,11235,735
24-01-2024,4,Tuxedo, Suits,20,560,669,13380,2180
24-01-2024,5,V-neck -Sweaters,Sweaters,16,420,489,7824,1104
24-01-2024,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
24-01-2024,7,Running jacket,Activewear,10,420,499,4990,790
24-01-2024,8,Belt,Accessories,14,110,159,2226,686
24-01-2024,9,Watch,Accessories,18,380,419,7542,702
24-01-2024,10,Sneakers,Footwear,27,350,449,12123,2673
25-01-2024,1,Polo shirt,Shirts,11,300,399,4389,1089
25-01-2024,2,Jeans,Pants,20,600,699,13980,1980
25-01-2024,3,Denim jacket,Outerwear,15,700,749,11235,735
25-01-2024,4,Tuxedo, Suits,17,560,669,11373,1853
25-01-2024,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
25-01-2024,6,Graphic T-shirt,T-shirts,27,150,199,5373,1323
25-01-2024,7,Running jacket,Activewear,20,420,499,9980,1580
25-01-2024,8,Belt,Accessories,14,110,159,2226,686
25-01-2024,9,Watch,Accessories,24,380,419,10056,936
25-01-2024,10,Sneakers,Footwear,27,350,449,12123,2673
26-01-2024,1,Polo shirt,Shirts,11,300,399,4389,1089
26-01-2024,2,Jeans,Pants,20,600,699,13980,1980
